workerCounter,assignmentId,workerId,hitId,trial type,set,global index,reaction time,response1,response2,responseLoc1,responseLoc2,stimulus1,stimulus2,stimulus3
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,21,2926,2kFemale/F853,2kFemale/F69,0,1,2kFemale/F853,2kFemale/F69,2kFemale/F231
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,22,2106,2kFemale/F435,2kFemale/F97,1,2,2kFemale/F293,2kFemale/F435,2kFemale/F97
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,23,5079,2kFemale/F501,2kFemale/F501,http://52.23.229.132/2kFemale/F575.jpg,2,1,2kFemale/F637,2kFemale/F575,2kFemale/F501
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,24,3540,2kFemale/F200,2kFemale/F806,1,0,2kFemale/F806,2kFemale/F200,2kFemale/F526
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,25,2757,2kFemale/F316,2kFemale/F113,0,2,2kFemale/F316,2kFemale/F856,2kFemale/F113
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,26,3800,2kFemale/F79,2kFemale/F101,0,1,2kFemale/F79,2kFemale/F101,2kFemale/F136
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,27,2500,2kFemale/F476,2kFemale/F663,1,0,2kFemale/F663,2kFemale/F476,2kFemale/F510
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,28,2565,2kFemale/F269,2kFemale/F606,1,0,2kFemale/F606,2kFemale/F269,2kFemale/F513
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,29,2042,2kFemale/F482,2kFemale/F601,0,2,2kFemale/F482,2kFemale/F725,2kFemale/F601
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,30,2295,2kFemale/F787,2kFemale/F322,0,1,2kFemale/F787,2kFemale/F322,2kFemale/F280
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,31,2704,2kFemale/F749,2kFemale/F169,0,2,2kFemale/F749,2kFemale/F489,2kFemale/F169
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,32,2660,2kFemale/F802,2kFemale/F25,1,0,2kFemale/F25,2kFemale/F802,2kFemale/F532
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,33,2399,2kFemale/F553,2kFemale/F885,1,0,2kFemale/F885,2kFemale/F553,2kFemale/F17
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,34,3342,2kFemale/F346,2kFemale/F466,0,2,2kFemale/F346,2kFemale/F48,2kFemale/F466
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,35,2125,2kFemale/F169,2kFemale/F631,1,2,2kFemale/F52,2kFemale/F169,2kFemale/F631
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,36,2794,2kFemale/F60,2kFemale/F284,0,1,2kFemale/F60,2kFemale/F284,2kFemale/F45
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,37,3358,2kFemale/F445,2kFemale/F617,1,2,2kFemale/F318,2kFemale/F445,2kFemale/F617
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,38,3494,2kFemale/F538,2kFemale/F199,1,0,2kFemale/F199,2kFemale/F538,2kFemale/F609
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,39,3150,2kFemale/F509,2kFemale/F863,1,0,2kFemale/F863,2kFemale/F509,2kFemale/F104
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,40,2565,2kFemale/F813,2kFemale/F258,0,2,2kFemale/F813,2kFemale/F832,2kFemale/F258
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,3,2,41,2017,2kFemale/F196,2kFemale/F196,true,true,2kFemale/F196,2kFemale/F196,2kFemale/F194
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,42,2255,2kFemale/F398,2kFemale/F902,0,2,2kFemale/F398,2kFemale/F197,2kFemale/F902
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,43,3301,2kFemale/F733,2kFemale/F937,1,0,2kFemale/F937,2kFemale/F733,2kFemale/F553
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,44,4443,2kFemale/F184,2kFemale/F118,0,1,2kFemale/F184,2kFemale/F118,2kFemale/F196
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,45,5515,2kFemale/F856,2kFemale/F188,0,1,2kFemale/F856,2kFemale/F188,2kFemale/F89
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,46,2664,2kFemale/F425,2kFemale/F467,0,2,2kFemale/F425,2kFemale/F118,2kFemale/F467
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,47,3855,2kFemale/F140,2kFemale/F41,0,2,2kFemale/F140,2kFemale/F180,2kFemale/F41
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,48,2906,2kFemale/F515,2kFemale/F942,1,0,2kFemale/F942,2kFemale/F515,2kFemale/F673
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,49,3548,2kFemale/F779,2kFemale/F728,2,1,2kFemale/F443,2kFemale/F728,2kFemale/F779
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,50,2355,2kFemale/F704,2kFemale/F819,0,2,2kFemale/F704,2kFemale/F61,2kFemale/F819
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,51,2073,2kFemale/F128,2kFemale/F286,1,0,2kFemale/F286,2kFemale/F128,2kFemale/F203
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,52,2969,2kFemale/F159,2kFemale/F546,0,2,2kFemale/F159,2kFemale/F592,2kFemale/F546
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,53,3836,2kFemale/F536,2kFemale/F176,0,1,2kFemale/F536,2kFemale/F176,2kFemale/F568
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,54,2792,2kFemale/F55,2kFemale/F320,0,2,2kFemale/F55,2kFemale/F497,2kFemale/F320
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,55,2491,2kFemale/F52,2kFemale/F421,0,1,2kFemale/F52,2kFemale/F421,2kFemale/F13
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,56,2354,2kFemale/F601,2kFemale/F31,0,1,2kFemale/F601,2kFemale/F31,2kFemale/F585
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,57,4206,2kFemale/F100,2kFemale/F701,0,2,2kFemale/F100,2kFemale/F710,2kFemale/F701
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,58,2612,2kFemale/F953,2kFemale/F395,0,2,2kFemale/F953,2kFemale/F275,2kFemale/F395
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,59,2688,2kFemale/F949,2kFemale/F283,0,2,2kFemale/F949,2kFemale/F317,2kFemale/F283
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,60,3094,2kFemale/F630,2kFemale/F848,0,2,2kFemale/F630,2kFemale/F695,2kFemale/F848
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,61,3200,2kFemale/F77,2kFemale/F740,1,2,2kFemale/F86,2kFemale/F77,2kFemale/F740
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,62,1523,2kFemale/F712,2kFemale/F10,0,1,2kFemale/F712,2kFemale/F10,2kFemale/F47
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,63,1580,2kFemale/F168,2kFemale/F199,0,1,2kFemale/F168,2kFemale/F199,2kFemale/F861
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,64,2844,2kFemale/F343,2kFemale/F170,2,1,2kFemale/F96,2kFemale/F170,2kFemale/F343
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,65,3634,2kFemale/F664,2kFemale/F120,1,2,2kFemale/F737,2kFemale/F664,2kFemale/F120
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,66,4166,2kFemale/F848,2kFemale/F760,1,2,2kFemale/F463,2kFemale/F848,2kFemale/F760
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,67,3229,2kFemale/F122,2kFemale/F100,1,0,2kFemale/F100,2kFemale/F122,2kFemale/F523
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,68,2914,2kFemale/F935,2kFemale/F384,2,1,2kFemale/F652,2kFemale/F384,2kFemale/F935
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,3,2,69,2357,2kFemale/F181,2kFemale/F181,true,true,2kFemale/F181,2kFemale/F181,2kFemale/F164
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,70,3059,2kFemale/F870,2kFemale/F74,1,0,2kFemale/F74,2kFemale/F870,2kFemale/F673
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,71,2056,2kFemale/F303,2kFemale/F207,0,2,2kFemale/F303,2kFemale/F302,2kFemale/F207
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,72,1968,2kFemale/F700,2kFemale/F70,0,2,2kFemale/F700,2kFemale/F49,2kFemale/F70
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,73,3089,2kFemale/F594,2kFemale/F163,0,2,2kFemale/F594,2kFemale/F941,2kFemale/F163
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,74,2590,2kFemale/F71,2kFemale/F378,2,1,2kFemale/F246,2kFemale/F378,2kFemale/F71
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,75,2161,2kFemale/F107,2kFemale/F100,1,0,2kFemale/F100,2kFemale/F107,2kFemale/F746
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,76,2211,2kFemale/F761,2kFemale/F897,1,2,2kFemale/F85,2kFemale/F761,2kFemale/F897
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,77,2371,2kFemale/F660,2kFemale/F275,1,0,2kFemale/F275,2kFemale/F660,2kFemale/F530
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,78,2092,2kFemale/F128,2kFemale/F121,1,0,2kFemale/F121,2kFemale/F128,2kFemale/F94
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,79,2832,2kFemale/F349,2kFemale/F83,1,0,2kFemale/F83,2kFemale/F349,2kFemale/F352
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,80,2292,2kFemale/F851,2kFemale/F669,1,2,2kFemale/F240,2kFemale/F851,2kFemale/F669
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,81,6402,2kFemale/F506,2kFemale/F506,http://52.23.229.132/2kFemale/F281.jpg,1,0,2kFemale/F281,2kFemale/F506,2kFemale/F792
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,82,3024,2kFemale/F582,2kFemale/F301,0,2,2kFemale/F582,2kFemale/F57,2kFemale/F301
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,83,3278,2kFemale/F226,2kFemale/F96,2,0,2kFemale/F96,2kFemale/F280,2kFemale/F226
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,84,2148,2kFemale/F413,2kFemale/F105,0,2,2kFemale/F413,2kFemale/F625,2kFemale/F105
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,85,2448,2kFemale/F125,2kFemale/F88,0,1,2kFemale/F125,2kFemale/F88,2kFemale/F8
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,86,2975,2kFemale/F224,2kFemale/F556,2,0,2kFemale/F556,2kFemale/F705,2kFemale/F224
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,87,3693,2kFemale/F299,2kFemale/F159,1,2,2kFemale/F532,2kFemale/F299,2kFemale/F159
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,88,2452,2kFemale/F601,2kFemale/F507,2,0,2kFemale/F507,2kFemale/F104,2kFemale/F601
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,89,2927,2kFemale/F384,2kFemale/F591,0,1,2kFemale/F384,2kFemale/F591,2kFemale/F147
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,90,3872,2kFemale/F465,2kFemale/F761,1,0,2kFemale/F761,2kFemale/F465,2kFemale/F732
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,91,3688,2kFemale/F890,2kFemale/F179,0,1,2kFemale/F890,2kFemale/F179,2kFemale/F254
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,92,2615,2kFemale/F736,2kFemale/F370,0,2,2kFemale/F736,2kFemale/F196,2kFemale/F370
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,93,2464,2kFemale/F314,2kFemale/F713,0,2,2kFemale/F314,2kFemale/F623,2kFemale/F713
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,94,2288,2kFemale/F106,2kFemale/F610,0,2,2kFemale/F106,2kFemale/F112,2kFemale/F610
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,95,2631,2kFemale/F506,2kFemale/F88,0,1,2kFemale/F506,2kFemale/F88,2kFemale/F386
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,96,4068,2kFemale/F126,2kFemale/F688,1,2,2kFemale/F652,2kFemale/F126,2kFemale/F688
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,97,2211,2kFemale/F925,2kFemale/F825,1,2,2kFemale/F701,2kFemale/F925,2kFemale/F825
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,98,1807,2kFemale/F432,2kFemale/F342,0,2,2kFemale/F432,2kFemale/F403,2kFemale/F342
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,99,2418,2kFemale/F570,2kFemale/F751,1,2,2kFemale/F653,2kFemale/F570,2kFemale/F751
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,100,1775,2kFemale/F218,2kFemale/F526,1,0,2kFemale/F526,2kFemale/F218,2kFemale/F611
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,101,2050,2kFemale/F176,2kFemale/F530,1,0,2kFemale/F530,2kFemale/F176,2kFemale/F202
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,102,3163,2kFemale/F579,2kFemale/F705,1,2,2kFemale/F322,2kFemale/F579,2kFemale/F705
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,103,2379,2kFemale/F161,2kFemale/F187,1,2,2kFemale/F136,2kFemale/F161,2kFemale/F187
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,104,2442,2kFemale/F696,2kFemale/F744,0,2,2kFemale/F696,2kFemale/F674,2kFemale/F744
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,105,5558,2kFemale/F642,2kFemale/F409,0,1,2kFemale/F642,2kFemale/F409,2kFemale/F430
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,106,2124,2kFemale/F364,2kFemale/F721,0,2,2kFemale/F364,2kFemale/F154,2kFemale/F721
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,107,1855,2kFemale/F413,2kFemale/F721,0,2,2kFemale/F413,2kFemale/F662,2kFemale/F721
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,108,3262,2kFemale/F197,2kFemale/F351,1,0,2kFemale/F351,2kFemale/F197,2kFemale/F83
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,109,3907,2kFemale/F378,2kFemale/F260,0,1,2kFemale/F378,2kFemale/F260,2kFemale/F36
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,110,1931,2kFemale/F278,2kFemale/F918,0,2,2kFemale/F278,2kFemale/F575,2kFemale/F918
1,3ZR9AIQJUCFGKS3Z3Q4XDS8Z0YR04I,AGFWV1U4CJXP5,3LG268AV38CKP4MYW6UNHQQT2Y7REC,2,2,111,2945,2kFemale/F334,2kFemale/F831,1,0,2kFemale/F831,2kFemale/F334,2kFemale/F652
